id_sess,block,trial,dual,lines_first,decision,task,side,coherence,mu,meanTilt,sdTilt,tOn,tOff,rr,acc,tResp,id,seq,session,signed_mu,signed_coherence
10lj04,2,36,1,1,1,orientation,-1,NaN,8.7225,-11.9409,15.0588,1018286.8227,1018287.1271,0,1,0.1439,10,10,4,-8.7225,NaN
10lj04,2,36,1,1,2,motion,1,0.531,NaN,NaN,NaN,1018287.8127,1018288.2069,1,1,0.0005999999999999999,10,10,4,NaN,0.531
10lj04,2,37,1,1,1,orientation,1,NaN,6.5267,7.6052,14.9567,1018290.3901,1018290.6921,0,0,0.3713,10,10,4,6.5267,NaN
10lj04,2,37,1,1,2,motion,-1,0.8096,NaN,NaN,NaN,1018291.615,1018291.968,1,0,0.0005999999999999999,10,10,4,NaN,-0.8096
10lj04,2,38,1,1,1,orientation,1,NaN,8.4522,7.6115,15.7753,1018294.0511,1018294.3545,1,1,0.2769,10,10,4,8.4522,NaN
10lj04,2,38,1,1,2,motion,1,0.4698,NaN,NaN,NaN,1018295.167,1018295.521,1,1,0.0859,10,10,4,NaN,0.4698
10lj04,2,39,1,1,1,orientation,1,NaN,1.7114,2.4168,15.2541,1018297.8794,1018298.1815,0,0,0.2898,10,10,4,1.7114,NaN
10lj04,2,39,1,1,2,motion,-1,0.4042,NaN,NaN,NaN,1018298.9918,1018299.3398,1,0,0.0591,10,10,4,NaN,-0.4042
10lj04,2,40,1,1,1,orientation,-1,NaN,5.9806,-5.7037,14.1475,1018301.6222,1018301.9242,0,1,0.1787,10,10,4,-5.9806,NaN
10lj04,2,40,1,1,2,motion,1,0.1877,NaN,NaN,NaN,1018302.6708,1018303.0228,1,1,0.1524,10,10,4,NaN,0.1877
10lj04,2,41,1,1,1,orientation,1,NaN,4.187,3.7279,15.9688,1018304.9975,1018305.2996,0,0,0.3553,10,10,4,4.187,NaN
10lj04,2,41,1,1,2,motion,-1,0.6421,NaN,NaN,NaN,1018306.2245,1018306.5733,1,0,0.0897,10,10,4,NaN,-0.6421
10lj04,2,42,1,1,1,orientation,-1,NaN,8.1426,-9.6259,13.8942,1018308.5747,1018308.8767,0,1,0.1706,10,10,4,-8.1426,NaN
10lj04,2,42,1,1,2,motion,1,0.7299,NaN,NaN,NaN,1018309.5989,1018309.9538,1,1,0.1972,10,10,4,NaN,0.7299
10lj04,2,43,1,1,1,orientation,-1,NaN,3.4292,-3.0255,16.8049,1018312.6077,1018312.9097,0,1,0.4737,10,10,4,-3.4292,NaN
10lj04,2,43,1,1,2,motion,1,0.9861,NaN,NaN,NaN,1018313.9188,1018314.2669,1,1,0.0921,10,10,4,NaN,0.9861
10lj04,2,44,1,1,1,orientation,-1,NaN,5.3896,-6.2462,15.4387,1018316.3825,1018316.6853,0,1,0.234,10,10,4,-5.3896,NaN
10lj04,2,44,1,1,2,motion,1,0.2317,NaN,NaN,NaN,1018317.4714,1018317.8224,1,1,0.105,10,10,4,NaN,0.2317
10lj04,2,45,1,1,1,orientation,1,NaN,6.701,9.1808,15.8452,1018320.4585,1018320.7605,0,0,0.4308,10,10,4,6.701,NaN
10lj04,2,45,1,1,2,motion,-1,0.6658,NaN,NaN,NaN,1018321.7587,1018322.108,1,0,0.0005999999999999999,10,10,4,NaN,-0.6658
10lj04,2,46,1,1,1,orientation,-1,NaN,0.1839,-0.8119,14.7868,1018323.9709,1018324.2729,0,1,0.2944,10,10,4,-0.1839,NaN
10lj04,2,46,1,1,2,motion,1,0.7319,NaN,NaN,NaN,1018325.1245,1018325.5454,1,1,0.1736,10,10,4,NaN,0.7319
10lj04,2,47,1,1,1,orientation,1,NaN,3.4417,3.2408,14.8371,1018327.5518,1018327.8563,0,0,0.263,10,10,4,3.4417,NaN
10lj04,2,47,1,1,2,motion,-1,0.9488,NaN,NaN,NaN,1018328.6612,1018329.0785,0,1,0.3208,10,10,4,NaN,-0.9488
10lj04,2,48,1,1,1,orientation,1,NaN,7.6692,9.0114,15.5091,1018331.6225,1018331.9269,0,0,0.4964,10,10,4,7.6692,NaN
10lj04,2,48,1,1,2,motion,-1,0.7994,NaN,NaN,NaN,1018332.962,1018333.3783,0,1,0.0847,10,10,4,NaN,-0.7994
10lj04,2,49,1,1,1,orientation,-1,NaN,3.4878,-5.654,15.4364,1018335.796,1018336.1017,0,1,0.2736,10,10,4,-3.4878,NaN
10lj04,2,49,1,1,2,motion,1,0.259,NaN,NaN,NaN,1018336.914,1018337.3281,1,1,0.0391,10,10,4,NaN,0.259
10lj04,2,50,1,1,1,orientation,1,NaN,1.8491,0.1826,14.7761,1018339.6478,1018339.9548,0,0,0.3726,10,10,4,1.8491,NaN
10lj04,2,50,1,1,2,motion,-1,0.5569,NaN,NaN,NaN,1018340.8181,1018341.2273,0,1,0.172,10,10,4,NaN,-0.5569
10lj04,3,1,1,1,1,orientation,1,NaN,0.6707,0.7897,15.9171,1018364.2114,1018364.5169,0,0,0.4823,10,10,4,0.6707,NaN
10lj04,3,1,1,1,2,motion,-1,0.8078,NaN,NaN,NaN,1018365.5871,1018365.996,1,0,0.0005999999999999999,10,10,4,NaN,-0.8078
10lj04,3,2,1,1,1,orientation,-1,NaN,5.6365,-4.7186,13.3062,1018368.3217,1018368.6257,0,1,0.2295,10,10,4,-5.6365,NaN
10lj04,3,2,1,1,2,motion,1,0.9079,NaN,NaN,NaN,1018369.4422,1018369.8594,1,1,0.1158,10,10,4,NaN,0.9079
10lj04,3,3,1,1,1,orientation,1,NaN,4.2995,6.2882,13.7279,1018372.3892,1018372.6932,0,0,0.1941,10,10,4,4.2995,NaN
10lj04,3,3,1,1,2,motion,-1,0.7692,NaN,NaN,NaN,1018373.4587,1018373.8761,0,1,0.1309,10,10,4,NaN,-0.7692
10lj04,3,4,1,1,1,orientation,1,NaN,6.8418,5.2356,14.8436,1018376.3963,1018376.7034,1,1,0.2156,10,10,4,6.8418,NaN
10lj04,3,4,1,1,2,motion,1,0.3393,NaN,NaN,NaN,1018377.4758,1018377.8928,1,1,0.0505,10,10,4,NaN,0.3393
10lj04,3,5,1,1,1,orientation,1,NaN,3.9732,2.4413,15.1619,1018380.5038,1018380.8081,1,1,0.3672,10,10,4,3.9732,NaN
10lj04,3,5,1,1,2,motion,1,0.8734,NaN,NaN,NaN,1018381.7621,1018382.1759,1,1,0.1834,10,10,4,NaN,0.8734
10lj04,3,6,1,1,1,orientation,-1,NaN,7.0086,-6.1322,15.3624,1018384.4992,1018384.8035,0,1,0.4517,10,10,4,-7.0086,NaN
10lj04,3,6,1,1,2,motion,1,0.4297,NaN,NaN,NaN,1018385.8584,1018386.2753,1,1,0.0005999999999999999,10,10,4,NaN,0.4297
10lj04,3,7,1,1,1,orientation,-1,NaN,4.7057,-3.3918,14.2839,1018388.705,1018389.0089,0,1,0.182,10,10,4,-4.7057,NaN
10lj04,3,7,1,1,2,motion,1,0.968,NaN,NaN,NaN,1018389.7456,1018390.1583,1,1,0.1047,10,10,4,NaN,0.968
10lj04,3,8,1,1,1,orientation,-1,NaN,5.5194,-5.5956,13.5561,1018392.7856,1018393.0897,0,1,0.3415,10,10,4,-5.5194,NaN
10lj04,3,8,1,1,2,motion,1,0.3871,NaN,NaN,NaN,1018393.9883,1018394.4082,1,1,0.0791,10,10,4,NaN,0.3871
10lj04,3,9,1,1,1,orientation,1,NaN,1e-4,1.5586,14.8888,1018396.6416,1018396.9456,0,0,0.2617,10,10,4,1e-4,NaN
10lj04,3,9,1,1,2,motion,-1,0.4941,NaN,NaN,NaN,1018397.7616,1018398.1745,1,0,0.0005999999999999999,10,10,4,NaN,-0.4941
10lj04,3,10,1,1,1,orientation,-1,NaN,4.5495,-3.44,14.5909,1018400.7965,1018401.1023,0,1,0.281,10,10,4,-4.5495,NaN
10lj04,3,10,1,1,2,motion,1,0.009,NaN,NaN,NaN,1018401.9564,1018402.3793,1,1,0.108,10,10,4,NaN,0.009
10lj04,3,11,1,1,1,orientation,1,NaN,3.0777,3.3186,13.9123,1018404.8192,1018405.1232,0,0,0.1639,10,10,4,3.0777,NaN
10lj04,3,11,1,1,2,motion,-1,0.1462,NaN,NaN,NaN,1018405.8737,1018406.2656,1,0,0.3176,10,10,4,NaN,-0.1462
10lj04,3,12,1,1,1,orientation,1,NaN,7.297,5.6433,14.9962,1018408.8426,1018409.148,1,1,0.1549,10,10,4,7.297,NaN
10lj04,3,12,1,1,2,motion,1,0.4353,NaN,NaN,NaN,1018409.8576,1018410.2789,1,1,0.0963,10,10,4,NaN,0.4353
10lj04,3,13,1,1,1,orientation,1,NaN,7.5898,7.8167,14.2312,1018412.5615,1018412.8683,1,1,0.2429,10,10,4,7.5898,NaN
10lj04,3,13,1,1,2,motion,1,0.4232,NaN,NaN,NaN,1018413.6816,1018414.0904,1,1,0.0927,10,10,4,NaN,0.4232
10lj04,3,14,1,1,1,orientation,-1,NaN,2.2549,-2.3537,15.2259,1018416.3983,1018416.7023,1,0,0.2329,10,10,4,-2.2549,NaN
10lj04,3,14,1,1,2,motion,-1,0.6814,NaN,NaN,NaN,1018417.5231,1018417.9452,0,1,0.3341,10,10,4,NaN,-0.6814
10lj04,3,15,1,1,1,orientation,-1,NaN,1.0037,-0.2817,14.2216,1018420.5705,1018420.8746,0,1,0.3487,10,10,4,-1.0037,NaN
10lj04,3,15,1,1,2,motion,1,0.4721,NaN,NaN,NaN,1018421.8095,1018422.2233,1,1,0.08790000000000001,10,10,4,NaN,0.4721
10lj04,3,16,1,1,1,orientation,1,NaN,2.0984,0.6128,15.1974,1018424.5386,1018424.8427,1,1,0.1405,10,10,4,2.0984,NaN
10lj04,3,16,1,1,2,motion,1,0.591,NaN,NaN,NaN,1018425.5234,1018425.928,1,1,0.1594,10,10,4,NaN,0.591
10lj04,3,17,1,1,1,orientation,1,NaN,4.5917,5.6307,14.8455,1018428.5322,1018428.8341,1,1,0.2928,10,10,4,4.5917,NaN
10lj04,3,17,1,1,2,motion,1,0.3077,NaN,NaN,NaN,1018429.6787,1018430.0278,1,1,0.1392,10,10,4,NaN,0.3077
10lj04,3,18,1,1,1,orientation,-1,NaN,1.9623,-3.1455,14.0658,1018432.7139,1018433.0158,0,1,0.3673,10,10,4,-1.9623,NaN
10lj04,3,18,1,1,2,motion,1,0.8199,NaN,NaN,NaN,1018433.903,1018434.2503,1,1,0.0129,10,10,4,NaN,0.8199
10lj04,3,19,1,1,1,orientation,1,NaN,7.4022,8.3337,16.1989,1018436.6525,1018436.9545,1,1,0.0767,10,10,4,7.4022,NaN
10lj04,3,19,1,1,2,motion,1,0.9699,NaN,NaN,NaN,1018437.6155,1018437.9663,1,1,0.1046,10,10,4,NaN,0.9699
10lj04,3,20,1,1,1,orientation,-1,NaN,4.0901,-3.2807,14.2718,1018440.5754,1018440.8775,0,1,0.6975,10,10,4,-4.0901,NaN
10lj04,3,20,1,1,2,motion,1,0.1576,NaN,NaN,NaN,1018442.1588,1018442.5136,1,1,0.0857,10,10,4,NaN,0.1576
10lj04,3,21,1,1,1,orientation,1,NaN,5.2232,5.099,14.2838,1018444.8536,1018445.1556,1,1,0.3397,10,10,4,5.2232,NaN
10lj04,3,21,1,1,2,motion,1,0.1678,NaN,NaN,NaN,1018446.0949,1018446.4468,1,1,0.1204,10,10,4,NaN,0.1678
10lj04,3,22,1,1,1,orientation,1,NaN,1.3611,3.3906,16.7656,1018448.7366,1018449.0386,0,0,0.2966,10,10,4,1.3611,NaN
10lj04,3,22,1,1,2,motion,-1,0.5333,NaN,NaN,NaN,1018449.951,1018450.2995,0,1,0.1234,10,10,4,NaN,-0.5333
10lj04,3,23,1,1,1,orientation,-1,NaN,5.2882,-5.9471,17.0329,1018452.5935,1018452.8966,0,1,0.3104,10,10,4,-5.2882,NaN
10lj04,3,23,1,1,2,motion,1,0.7839,NaN,NaN,NaN,1018453.8227,1018454.1765,1,1,0.1347,10,10,4,NaN,0.7839
10lj04,3,24,1,1,1,orientation,-1,NaN,7.9917,-8.3941,14.7203,1018456.6667,1018456.9708,0,1,0.0922,10,10,4,-7.9917,NaN
10lj04,3,24,1,1,2,motion,1,0.2539,NaN,NaN,NaN,1018457.6683,1018458.0932,1,1,0.01,10,10,4,NaN,0.2539
10lj04,3,25,1,1,1,orientation,-1,NaN,3.2613,-4.8852,14.764,1018460.1586,1018460.4614,0,1,0.1379,10,10,4,-3.2613,NaN
10lj04,3,25,1,1,2,motion,1,0.744,NaN,NaN,NaN,1018461.167,1018461.5156,1,1,0.1077,10,10,4,NaN,0.744
10lj04,3,26,1,1,1,orientation,1,NaN,2.8049,2.2387,15.0448,1018463.7523,1018464.0543,0,0,0.1129,10,10,4,2.8049,NaN
10lj04,3,26,1,1,2,motion,-1,0.1216,NaN,NaN,NaN,1018464.7509,1018465.0982,1,0,0.061,10,10,4,NaN,-0.1216
10lj04,3,27,1,1,1,orientation,1,NaN,5.1133,6.9515,15.1803,1018467.5583,1018467.8609,0,0,0.3224,10,10,4,5.1133,NaN
10lj04,3,27,1,1,2,motion,-1,0.1573,NaN,NaN,NaN,1018468.7509,1018469.1005,0,1,0.1868,10,10,4,NaN,-0.1573
10lj04,3,28,1,1,1,orientation,1,NaN,8.1138,7.5241,15.753,1018471.5574,1018471.8597,1,1,0.3393,10,10,4,8.1138,NaN
10lj04,3,28,1,1,2,motion,1,0.5688,NaN,NaN,NaN,1018472.751,1018473.0983,1,1,0.0926,10,10,4,NaN,0.5688
10lj04,3,29,1,1,1,orientation,1,NaN,2.9813,2.7008,14.9556,1018475.7204,1018476.0224,1,1,0.2409,10,10,4,2.9813,NaN
10lj04,3,29,1,1,2,motion,1,0.256,NaN,NaN,NaN,1018476.8481,1018477.1976,0,0,0.0893,10,10,4,NaN,0.256
10lj04,3,30,1,1,1,orientation,-1,NaN,6.5791,-6.5883,14.1528,1018479.3603,1018479.6623,0,1,0.2329,10,10,4,-6.5791,NaN
10lj04,3,30,1,1,2,motion,1,0.6465,NaN,NaN,NaN,1018480.511,1018480.8585,1,1,0.0927,10,10,4,NaN,0.6465
10lj04,3,31,1,1,1,orientation,-1,NaN,7.8041,-7.6038,15.0549,1018482.9825,1018483.2845,0,1,0.1786,10,10,4,-7.8041,NaN
10lj04,3,31,1,1,2,motion,1,0.1047,NaN,NaN,NaN,1018484.0788,1018484.4283,1,1,0.0746,10,10,4,NaN,0.1047
10lj04,3,32,1,1,1,orientation,1,NaN,4.0735,2.7286,14.6509,1018486.8566,1018487.1588,0,0,0.1921,10,10,4,4.0735,NaN
10lj04,3,32,1,1,2,motion,-1,0.2437,NaN,NaN,NaN,1018487.9508,1018488.2977,1,0,0.1896,10,10,4,NaN,-0.2437
10lj04,3,33,1,1,1,orientation,-1,NaN,2.079,-1.9891,14.553,1018490.8486,1018491.1506,0,1,0.2166,10,10,4,-2.079,NaN
10lj04,3,33,1,1,2,motion,1,0.1827,NaN,NaN,NaN,1018491.9828,1018492.3302,1,1,0.0607,10,10,4,NaN,0.1827
10lj04,3,34,1,1,1,orientation,-1,NaN,4.9694,-3.5303,16.3239,1018494.8955,1018495.1975,1,0,0.1854,10,10,4,-4.9694,NaN
10lj04,3,34,1,1,2,motion,-1,0.0862,NaN,NaN,NaN,1018495.9669,1018496.3141,0,1,0.3329,10,10,4,NaN,-0.0862
10lj04,3,35,1,1,1,orientation,1,NaN,6.1965,7.2304,16.4564,1018498.994,1018499.296,0,0,0.4229,10,10,4,6.1965,NaN
10lj04,3,35,1,1,2,motion,-1,0.8999,NaN,NaN,NaN,1018500.3349,1018500.6822,0,1,0.1409,10,10,4,NaN,-0.8999
10lj04,3,36,1,1,1,orientation,1,NaN,8.452,10.9093,14.7295,1018503.2504,1018503.5545,1,1,0.1484,10,10,4,8.452,NaN
10lj04,3,36,1,1,2,motion,1,0.7396,NaN,NaN,NaN,1018504.3058,1018504.682,1,1,0.1092,10,10,4,NaN,0.7396
10lj04,3,37,1,1,1,orientation,-1,NaN,1.4372,-1.6233,15.6057,1018507.2357,1018507.5377,0,1,0.3735,10,10,4,-1.4372,NaN
10lj04,3,37,1,1,2,motion,1,0.5225,NaN,NaN,NaN,1018508.4479,1018508.7961,1,1,0.0911,10,10,4,NaN,0.5225
10lj04,3,38,1,1,1,orientation,1,NaN,5.9777,6.4423,15.5122,1018511.0165,1018511.3185,1,1,0.2726,10,10,4,5.9777,NaN
10lj04,3,38,1,1,2,motion,1,0.4466,NaN,NaN,NaN,1018512.159,1018512.507,1,1,0.1243,10,10,4,NaN,0.4466
10lj04,3,39,1,1,1,orientation,-1,NaN,7.9633,-9.187099999999999,15.6316,1018515.1612,1018515.4632,0,1,0.144,10,10,4,-7.9633,NaN
10lj04,3,39,1,1,2,motion,1,0.2138,NaN,NaN,NaN,1018516.1908,1018516.5401,1,1,0.1868,10,10,4,NaN,0.2138
10lj04,3,40,1,1,1,orientation,1,NaN,3.898,4.8423,15.3456,1018519.1568,1018519.4599,1,1,0.2594,10,10,4,3.898,NaN
10lj04,3,40,1,1,2,motion,1,0.092,NaN,NaN,NaN,1018520.303,1018520.6566,1,1,0.1506,10,10,4,NaN,0.092
10lj04,3,41,1,1,1,orientation,-1,NaN,3.4962,-4.534,15.1015,1018523.244,1018523.5461,0,1,0.1728,10,10,4,-3.4962,NaN
10lj04,3,41,1,1,2,motion,1,0.6633,NaN,NaN,NaN,1018524.3508,1018524.6977,1,1,0.2052,10,10,4,NaN,0.6633
10lj04,3,42,1,1,1,orientation,-1,NaN,0.9329,-0.6689000000000001,14.7514,1018527.2726,1018527.5757,0,1,0.1755,10,10,4,-0.9329,NaN
10lj04,3,42,1,1,2,motion,1,0.3493,NaN,NaN,NaN,1018528.3029,1018528.6562,1,1,0.0551,10,10,4,NaN,0.3493
10lj04,3,43,1,1,1,orientation,1,NaN,0.971,0.2073,16.3436,1018530.8063,1018531.1094,0,0,0.1779,10,10,4,0.971,NaN
10lj04,3,43,1,1,2,motion,-1,0.4468,NaN,NaN,NaN,1018531.9028,1018532.256,1,0,0.1029,10,10,4,NaN,-0.4468
10lj04,3,44,1,1,1,orientation,1,NaN,5.7062,5.3363,12.514,1018535.0129,1018535.3149,1,1,0.18,10,10,4,5.7062,NaN
10lj04,3,44,1,1,2,motion,1,0.4315,NaN,NaN,NaN,1018536.0633,1018536.4119,0,0,0.2834,10,10,4,NaN,0.4315
10lj04,3,45,1,1,1,orientation,1,NaN,8.8366,9.277900000000001,13.9657,1018538.8626,1018539.1647,1,1,0.1862,10,10,4,8.8366,NaN
10lj04,3,45,1,1,2,motion,1,0.8306,NaN,NaN,NaN,1018539.919,1018540.2723,1,1,0.07099999999999999,10,10,4,NaN,0.8306
10lj04,3,46,1,1,1,orientation,-1,NaN,6.1808,-4.862,16.5518,1018542.8474,1018543.1494,1,0,0.2019,10,10,4,-6.1808,NaN
10lj04,3,46,1,1,2,motion,-1,0.1994,NaN,NaN,NaN,1018543.9349,1018544.2887,1,0,0.0065,10,10,4,NaN,-0.1994
10lj04,3,47,1,1,1,orientation,1,NaN,1.7098,0.5452,14.979,1018546.5329,1018546.8348,0,0,0.3401,10,10,4,1.7098,NaN
10lj04,3,47,1,1,2,motion,-1,0.2868,NaN,NaN,NaN,1018547.7747,1018548.1275,1,0,0.0078,10,10,4,NaN,-0.2868
10lj04,3,48,1,1,1,orientation,-1,NaN,8.088,-7.9422,16.9701,1018550.3089,1018550.611,0,1,0.3243,10,10,4,-8.088,NaN
10lj04,3,48,1,1,2,motion,1,0.1691,NaN,NaN,NaN,1018551.4893,1018551.8997,0,0,0.1392,10,10,4,NaN,0.1691
10lj04,3,49,1,1,1,orientation,1,NaN,2.9105,4.5444,16.0198,1018554.2514,1018554.5556,1,1,0.1234,10,10,4,2.9105,NaN
10lj04,3,49,1,1,2,motion,1,0.7914,NaN,NaN,NaN,1018555.2496,1018555.6548,1,1,0.2724,10,10,4,NaN,0.7914
10lj04,3,50,1,1,1,orientation,1,NaN,3.6214,4.3042,15.0386,1018558.5079,1018558.8099,1,1,0.2532,10,10,4,3.6214,NaN
10lj04,3,50,1,1,2,motion,1,0.5743,NaN,NaN,NaN,1018559.6309,1018559.9774,1,1,0.2859,10,10,4,NaN,0.5743
10lj04,4,1,1,1,1,orientation,-1,NaN,1.1805,-0.5083,15.3203,1018563.7131,1018564.015,0,1,0.2802,10,10,4,-1.1805,NaN
10lj04,4,1,1,1,2,motion,1,0.1568,NaN,NaN,NaN,1018564.8789,1018565.2266,1,1,0.1085,10,10,4,NaN,0.1568
10lj04,4,2,1,1,1,orientation,1,NaN,5.4474,6.1945,13.8155,1018567.2046,1018567.5076,1,1,0.1637,10,10,4,5.4474,NaN
10lj04,4,2,1,1,2,motion,1,0.6818,NaN,NaN,NaN,1018568.2388,1018568.5875,1,1,0.1077,10,10,4,NaN,0.6818
10lj04,4,3,1,1,1,orientation,-1,NaN,1.1097,-2.1367,14.4913,1018570.9916,1018571.2935,0,1,0.2337,10,10,4,-1.1097,NaN
10lj04,4,3,1,1,2,motion,1,0.3933,NaN,NaN,NaN,1018572.0949,1018572.443,1,1,0.0599,10,10,4,NaN,0.3933
10lj04,4,4,1,1,1,orientation,-1,NaN,1.6062,-1.893,15.6626,1018574.6325,1018574.9345,0,1,0.2087,10,10,4,-1.6062,NaN
10lj04,4,4,1,1,2,motion,1,0.009,NaN,NaN,NaN,1018575.728,1018576.076,1,1,0.0589,10,10,4,NaN,0.009
10lj04,4,5,1,1,1,orientation,1,NaN,6.633,7.5152,14.1975,1018578.2644,1018578.5664,1,1,0.1288,10,10,4,6.633,NaN
10lj04,4,5,1,1,2,motion,1,0.7211,NaN,NaN,NaN,1018579.2787,1018579.6283,1,1,0.0429,10,10,4,NaN,0.7211
10lj04,4,6,1,1,1,orientation,1,NaN,5.9248,6.7525,14.7911,1018582.1766,1018582.4786,1,1,0.1686,10,10,4,5.9248,NaN
10lj04,4,6,1,1,2,motion,1,0.1753,NaN,NaN,NaN,1018583.2469,1018583.5929,1,1,0.0784,10,10,4,NaN,0.1753
10lj04,4,7,1,1,1,orientation,1,NaN,5.5523,5.0882,14.274,1018585.8251,1018586.1272,1,1,0.152,10,10,4,5.5523,NaN
10lj04,4,7,1,1,2,motion,1,0.0034,NaN,NaN,NaN,1018586.847,1018587.2032,0,0,0.228,10,10,4,NaN,0.0034
10lj04,4,8,1,1,1,orientation,-1,NaN,1.2001,-1.1202,16.1377,1018589.8406,1018590.1426,0,1,0.2963,10,10,4,-1.2001,NaN
10lj04,4,8,1,1,2,motion,1,0.2211,NaN,NaN,NaN,1018590.9916,1018591.342,1,1,0.0252,10,10,4,NaN,0.2211
10lj04,4,9,1,1,1,orientation,-1,NaN,5.3283,-4.5085,13.5897,1018593.7466,1018594.0486,0,1,0.4226,10,10,4,-5.3283,NaN
10lj04,4,9,1,1,2,motion,1,0.4447,NaN,NaN,NaN,1018595.0227,1018595.3731,1,1,0.0005999999999999999,10,10,4,NaN,0.4447
10lj04,4,10,1,1,1,orientation,-1,NaN,1.1336,-1.6971,15.5736,1018597.3306,1018597.6325,0,1,0.2147,10,10,4,-1.1336,NaN
10lj04,4,10,1,1,2,motion,1,0.5008,NaN,NaN,NaN,1018598.4308,1018598.8593,1,1,0.0005999999999999999,10,10,4,NaN,0.5008
10lj04,4,11,1,1,1,orientation,-1,NaN,5.6361,-4.6656,13.5727,1018600.9277,1018601.2317,0,1,0.2155,10,10,4,-5.6361,NaN
10lj04,4,11,1,1,2,motion,1,0.6368,NaN,NaN,NaN,1018602.0182,1018602.4316,1,1,0.0005999999999999999,10,10,4,NaN,0.6368
10lj04,4,12,1,1,1,orientation,-1,NaN,5.8877,-6.8449,14.9726,1018604.3889,1018604.6932,0,1,0.21,10,10,4,-5.8877,NaN
10lj04,4,12,1,1,2,motion,1,0.3889,NaN,NaN,NaN,1018605.4757,1018605.8923,1,1,0.0005999999999999999,10,10,4,NaN,0.3889
10lj04,4,13,1,1,1,orientation,1,NaN,3.4033,3.2345,15.3406,1018608.3774,1018608.6814,0,0,0.2538,10,10,4,3.4033,NaN
10lj04,4,13,1,1,2,motion,-1,0.7877,NaN,NaN,NaN,1018609.5217,1018609.9307,1,0,0.0005999999999999999,10,10,4,NaN,-0.7877
10lj04,4,14,1,1,1,orientation,-1,NaN,2.5172,-3.0434,15.3609,1018612.3293,1018612.6332,0,1,0.2856,10,10,4,-2.5172,NaN
10lj04,4,14,1,1,2,motion,1,0.7591,NaN,NaN,NaN,1018613.5217,1018613.8933,1,1,0.0336,10,10,4,NaN,0.7591
10lj04,4,15,1,1,1,orientation,-1,NaN,2.758,-0.4869,17.7253,1018616.0064,1018616.3084,0,1,0.3708,10,10,4,-2.758,NaN
10lj04,4,15,1,1,2,motion,1,0.7295,NaN,NaN,NaN,1018617.2468,1018617.593,1,1,0.0622,10,10,4,NaN,0.7295
10lj04,4,16,1,1,1,orientation,1,NaN,3.0097,3.7721,16.3967,1018619.8185,1018620.1216,1,1,0.3176,10,10,4,3.0097,NaN
10lj04,4,16,1,1,2,motion,1,0.982,NaN,NaN,NaN,1018621.0239,1018621.3738,1,1,0.2331,10,10,4,NaN,0.982
10lj04,4,17,1,1,1,orientation,1,NaN,4.3602,3.599,15.1845,1018623.9018,1018624.2048,0,0,2.7625,10,10,4,4.3602,NaN
10lj04,4,17,1,1,2,motion,-1,0.6167,NaN,NaN,NaN,1018627.5669,1018627.9179,1,0,0.265,10,10,4,NaN,-0.6167
10lj04,4,18,1,1,1,orientation,1,NaN,1.5792,1.3108,15.2918,1018630.5578,1018630.8597,0,0,0.2512,10,10,4,1.5792,NaN
10lj04,4,18,1,1,2,motion,-1,0.4464,NaN,NaN,NaN,1018631.6789,1018632.0257,0,1,0.2855,10,10,4,NaN,-0.4464
10lj04,4,19,1,1,1,orientation,-1,NaN,1.0369,-0.07770000000000001,15.3553,1018634.8494,1018635.1517,0,1,0.4875,10,10,4,-1.0369,NaN
10lj04,4,19,1,1,2,motion,1,0.5112,NaN,NaN,NaN,1018636.2242,1018636.5736,1,1,0.2332,10,10,4,NaN,0.5112
10lj04,4,20,1,1,1,orientation,-1,NaN,4.1098,-3.1153,14.1259,1018639.1796,1018639.4815,0,1,0.3974,10,10,4,-4.1098,NaN
10lj04,4,20,1,1,2,motion,1,0.1916,NaN,NaN,NaN,1018640.4949,1018640.8419,1,1,0.333,10,10,4,NaN,0.1916
10lj04,4,21,1,1,1,orientation,1,NaN,8.413,10.8525,15.6636,1018643.5257,1018643.8297,1,1,0.2095,10,10,4,8.413,NaN
10lj04,4,21,1,1,2,motion,1,0.2842,NaN,NaN,NaN,1018644.5952,1018645.0173,1,1,0.046,10,10,4,NaN,0.2842
10lj04,4,22,1,1,1,orientation,1,NaN,1.6489,1.8599,14.0456,1018647.6392,1018647.9439,1,1,0.2873,10,10,4,1.6489,NaN
10lj04,4,22,1,1,2,motion,1,0.1827,NaN,NaN,NaN,1018648.8021,1018649.2126,1,1,0.2343,10,10,4,NaN,0.1827
10lj04,4,23,1,1,1,orientation,1,NaN,1.7286,0.6815,13.6657,1018652.0398,1018652.3441,1,1,0.2551,10,10,4,1.7286,NaN
10lj04,4,23,1,1,2,motion,1,0.0211,NaN,NaN,NaN,1018653.17,1018653.5833,1,1,0.2156,10,10,4,NaN,0.0211
10lj04,4,24,1,1,1,orientation,-1,NaN,2.055,-3.4525,15.3602,1018655.8776,1018656.1819,1,0,0.2893,10,10,4,-2.055,NaN
10lj04,4,24,1,1,2,motion,-1,0.7815,NaN,NaN,NaN,1018657.0282,1018657.422,0,1,0.0892,10,10,4,NaN,-0.7815
10lj04,4,25,1,1,1,orientation,1,NaN,0.6472,2.0243,13.7763,1018659.6155,1018659.9184,1,1,0.1847,10,10,4,0.6472,NaN
10lj04,4,25,1,1,2,motion,1,0.6361,NaN,NaN,NaN,1018660.6719,1018661.0219,1,1,0.1529,10,10,4,NaN,0.6361
